cGPA,attendance,passed_percent,sex,hsGPA,ethnicity,fci_post
2.0836211715455604,51.137226337398864,48.929495208232474,1.0,2.368489467475414,2.0,14.618734221009941
2.0439265679352587,47.81939753441316,31.298644186377665,0.0,1.0402649563840596,0.0,10.652294831713938
2.1470874236512443,34.16051873421182,32.31281299286327,0.0,1.7971036969228673,1.0,7.546426055622607
2.2861518338873057,55.850493719434525,43.49618113848334,1.0,1.9755615465028586,0.0,14.041647426740525
2.5191860930441843,77.50101929416465,39.407796646152214,0.0,3.231902536047992,1.0,15.960932048287006
2.321578266557459,68.30343855277121,60.16397124109307,0.0,2.919119377836121,2.0,19.07855517915535
2.1273449438626275,74.8139736478711,67.99612736033393,1.0,3.1642036627299124,2.0,21.64408444233672
2.685759058694848,52.95450991119059,52.16549396763842,1.0,2.441658789857483,2.0,15.818729889651788
2.6989754182312993,53.80081479337465,57.674530583406856,1.0,3.0280082542056648,0.0,18.076305489358933
2.2761414328104004,58.434268333565655,46.070313627056905,1.0,1.7806727185267932,2.0,15.173241130145072
2.5867853790757454,30.04364098635079,67.06852357740159,1.0,1.4041181086535581,0.0,13.93735105025777
2.869591960950004,46.77033809655903,66.424809573298,1.0,2.766930408096099,2.0,20.543276048799555
2.4399394688642517,78.090960809802,41.15091322870944,1.0,2.089525733941252,0.0,17.081411872071662
2.304929357868254,41.033820814318176,53.708132915382144,0.0,1.9439445425440807,2.0,13.866150017446031
2.649408917374691,57.40802474161821,49.47805040916679,1.0,1.703519392643274,0.0,17.019414294330296
2.235476093294766,61.26491408624368,66.43241383768265,0.0,1.4300443713888449,0.0,20.117154314340176
2.0774678981466215,73.95198130112438,45.646758521370366,1.0,2.0836934617646827,0.0,16.93456594167498
2.243500104128717,62.755176020738695,59.63725761611903,1.0,3.2438572011276596,0.0,18.547452215048544
2.352103007274311,34.83480114109377,39.04824641492864,1.0,1.9019897394246872,2.0,10.24054207681079
2.2171721578231005,48.61110971349944,62.517441863092344,1.0,3.394451075300631,1.0,17.23355797463829
2.6562604643487253,57.45508036568766,56.14871047522105,0.0,2.3033790772371017,1.0,19.882776519766857
2.3576602135359903,46.29938998493168,77.44939260959787,1.0,3.1092285590515423,2.0,20.322079442756632
2.339627551139651,38.68925622103231,58.812283610804684,0.0,2.284957629434103,0.0,14.975938473292377
2.1726145130068777,49.577053837112594,69.25460026651996,1.0,3.506214343002563,2.0,17.85435749136648
2.9943386015247526,32.43779173007398,49.223004945312105,0.0,2.4639105426212105,2.0,11.67086579908949
2.22784360718865,46.97298197982849,41.650776889457205,0.0,2.666377882547733,1.0,12.657957374987394
2.230431766370667,78.48945820835488,46.63028840647141,1.0,2.234838203366734,2.0,19.452843983739434
2.4640606691840077,30.62331300157817,50.97987940062888,0.0,1.4384757982605267,0.0,12.56128851165764
2.2813821809270274,62.32621069333614,67.05399699761387,1.0,2.2007275814582705,2.0,19.918417033134407
2.1218799138648983,57.30779155409587,49.759288968898886,1.0,1.5235140171696102,2.0,14.656390033177619
2.5245445450745474,38.85880164634362,52.604815436698644,0.0,3.399581681981906,0.0,13.166291205208974
2.6854108383896356,59.67052991863123,52.237414531150854,0.0,2.987593432470163,2.0,17.053865828114184
2.2873549030315394,47.06321361740763,50.48787377295478,0.0,2.65577804341539,0.0,13.202317161831026
2.3796153410737233,72.48353530456305,51.95307274301149,0.0,2.4769562452258693,2.0,19.277695943054
2.388446325552743,64.6224692434655,55.98227730903378,1.0,2.225458692087543,1.0,16.644042125090383
2.3354874923286597,24.54296329849682,53.85300651051972,1.0,2.4473834559993595,1.0,11.385764568491705
2.677233530151459,52.73632351424038,43.329620412919326,0.0,2.8390953351058466,0.0,14.684813085395504
1.8270512643460017,50.129697453473504,63.14830149641759,1.0,2.9333140689276633,2.0,14.612047412291698
2.4023345423313165,48.941323250090534,57.238374557806274,0.0,1.590279390344441,2.0,15.61515893336506
2.5002817153037604,42.013912179890546,75.79343552304994,1.0,1.3355209492834756,1.0,21.07066277374274
1.8119247265685834,59.705143899983106,45.49220319510742,0.0,1.1019740136742109,2.0,13.793088445302157
2.2115730988356366,49.93633173634649,82.66827210494645,0.0,2.4365974064550486,2.0,20.114312219664654
2.4870604526628988,64.499591692828,66.52424327333758,1.0,2.6945887381291436,0.0,22.175458628864185
2.3253134568916827,75.38595898931563,57.065699096355125,1.0,2.1287183079843177,0.0,19.709334607553046
2.7844195708581423,51.34572026337421,66.64050796534679,1.0,2.093435669883667,2.0,19.259753121375766
2.0206103769750294,55.13199533978574,29.17274630794007,0.0,2.179040950708588,0.0,9.241302516261555
2.0326605114762675,64.51475757597689,40.17374510084292,1.0,2.6789281495840163,0.0,14.841326418977193
1.9118676405978154,67.18313100888899,32.17710460226244,1.0,1.4488086040838761,1.0,11.760501352186726
2.58987012216003,40.84292147257733,47.95873954457128,1.0,1.381253196167136,1.0,13.278672585589877
2.5872969289177714,51.35675527373399,74.66134428218902,1.0,2.9938713033916877,2.0,19.038541736557566
2.446433484921236,46.47910092510172,48.9192209456088,1.0,1.426894017799171,1.0,11.602440522472612
2.4540149608630637,47.305440614728454,48.910948915341045,0.0,1.1010965708564615,2.0,12.90690484439142
2.2182890345369572,37.06822186097019,25.00546367991323,1.0,2.0247848425816475,0.0,6.54010092692841
1.9654555056063463,61.55465485724748,45.008246053524466,0.0,2.186670134393612,0.0,12.358073789815919
1.8317200026237646,56.92016218161208,39.06301722493631,1.0,2.1686897887356436,2.0,11.52004131207217
1.9024140730717405,37.98241761844575,57.03903857310047,1.0,1.5836227010497184,2.0,13.531555799780694
2.52372246104859,63.853069576276965,52.178603073272036,1.0,3.1181934088683656,1.0,18.06205971844015
2.4313061488012973,56.92538705208786,66.23609856066793,1.0,2.053917134240585,2.0,18.724019004013527
2.3269917720338746,39.52430278024944,52.27115971493958,0.0,1.9663049285691196,1.0,12.524723257663137
1.43681205319748,47.09650657193656,42.64701100954815,1.0,2.6973769329759394,2.0,10.951956830769308
2.3696029226379403,61.050894011837556,39.165374038692676,0.0,2.6720976513993095,0.0,15.430535644420193
2.0671461700056537,52.32253647337688,49.138622196698805,1.0,2.3395846150586177,1.0,14.360893912989653
2.4065004831442036,51.11746923940628,44.134387261034234,1.0,1.813954992291206,0.0,13.3621937865346
2.447724733717773,65.08731918394119,76.80165776620676,0.0,2.7679517263431164,2.0,22.41382468619892
2.1706513965043266,67.69233514503685,48.26883463906971,0.0,2.0644515850988987,0.0,16.689340899378173
2.1620430603729917,61.981765814722976,46.77106825740823,0.0,2.261262276901482,2.0,16.272613319988952
2.171838018524567,66.98209474080879,51.35763391299041,0.0,2.4309911242294033,2.0,15.74011663814537
2.0649287790830178,34.15743652421264,52.682428396607726,1.0,1.36780783305634,2.0,12.631660109617279
2.4579107865710794,71.20492454481004,72.39804371978434,0.0,3.0167220605476808,1.0,22.01108928753352
1.4503509546039706,40.6461854113011,61.75766411160976,1.0,2.075126172779983,2.0,12.072613915523064
2.0871657191383193,33.44974586478778,52.32638652565137,0.0,1.9543791322178068,0.0,10.35296619094817
2.0157331106317673,52.70617910675428,46.710609436695506,1.0,2.5048573512000294,2.0,13.870976743551783
2.5851028817914936,59.27954420159949,62.292715272027124,0.0,2.3388354101600766,1.0,19.617871739212045
2.8606207056861557,21.37347041660887,52.22104639965689,1.0,2.41197735325573,1.0,11.726082932788852
2.181436701842044,70.63727612705905,38.46249490000098,0.0,2.2543619778764126,0.0,15.7954648906966
2.332915258138856,46.35468917154823,35.12357717395189,1.0,2.3661504213274682,2.0,10.771835287042087
2.6844168954815033,46.766899510424956,63.03057687639246,1.0,2.064936284241461,2.0,16.349588984267786
2.42796532595606,50.68777347903824,48.70317788186976,0.0,3.1737323932101287,2.0,15.959276360880512
2.344556919568587,33.958129725829124,18.608417572866173,1.0,1.373591165537128,0.0,6.12833784943696
2.0723328521267868,59.61815144236977,52.590655380901815,0.0,2.1025051358346514,0.0,16.717765156191074
2.38950160302768,57.23617669737419,66.39408746946485,1.0,2.613871085276209,2.0,19.4660871935587
2.141465357417358,64.12643503410152,37.53807510400185,1.0,1.9656090036127696,1.0,14.058715267774357
2.0220766830341463,62.302970014659664,65.0336718425399,0.0,2.109554109084545,2.0,18.151413822484407
1.9727731065461056,66.5849823719817,48.21493230424016,1.0,2.06613259489454,0.0,15.987702330317365
2.269225507218298,28.44083004682458,21.74806906898013,1.0,1.2704940384658145,0.0,4.7155100605519245
2.6690221576780306,37.70224733827784,61.44231392033393,1.0,2.7482104398075053,0.0,15.50664978665878
2.4851986058786504,39.879706007839616,46.48286337681006,0.0,1.8033810835725763,2.0,12.417639686711851
2.3492001596574874,96.53409358261379,42.59216299559109,1.0,1.5359097691767043,1.0,20.5022734023555
1.9636477324843653,69.28742812879263,59.91374411839867,0.0,2.0967132461846725,2.0,18.947465032085795
2.582386348921096,64.94579693610342,73.0720054586665,1.0,1.7206866788234172,2.0,21.138065743541304
1.689258726727504,63.72092464439961,34.22985929138957,1.0,1.252001442067601,1.0,9.496633878758466
2.170757432337252,64.98981052248517,52.81715269312123,1.0,1.5108236450361998,2.0,16.635635321245484
2.237910922323493,59.11726920711868,49.805319001777974,1.0,1.5149110297560897,1.0,15.657226108614598
2.2848416105946474,52.077123489428786,61.893192075489225,1.0,1.462807941021743,2.0,16.690982510734543
1.467942592614102,59.854636367217566,36.17385953510973,0.0,1.6876376485232814,2.0,11.892382043499346
2.6163802246056744,63.40053952916465,82.69908799659305,1.0,2.2055941181869363,2.0,24.277625986713744
2.2773143558478517,59.15594407741615,47.62393359628087,0.0,1.5587935447646064,2.0,16.216849689870315
2.2222914520267754,61.98726219526577,62.20869987643008,1.0,2.091937284889767,2.0,18.36868430775675
2.024091926566289,59.17468971573199,50.30684017107504,1.0,1.9606204145602928,0.0,15.994700780045427
2.190150105561747,39.25861223640496,53.992274875936005,1.0,2.7111602847174563,1.0,13.486245228648816
2.3171853137689453,63.29856780222684,66.5900969331676,1.0,2.394280091403626,2.0,21.95208501405323
