output	input0	input1
135.09919103594888	0.4536406819984949	1.1362137026844528
72.2250262474507	0.4997563736124674	0.22433020318041666
-36.00691097268584	0.18917555279511367	-0.38220206271199414
52.19670676820566	0.45614249391607964	-0.09802368004997361
-96.90646888073584	-1.008340616136245	-0.46478496924766216
2.5239300946089003	-0.1675920644268971	0.643488313369879
62.74390218149255	0.28912050527881217	0.4128708204461747
-106.49439231802913	1.4213654378602663	-1.3946044505285593
167.3362289405161	0.16586352265353732	1.3291412827455533
-159.3469779780266	-0.7831512477542133	-1.1331845426977993
-157.48176967848934	0.0016300381037692335	-1.4345458184328563
234.6995236823883	-0.7606137256961775	2.352612796344022
-30.86719450841328	0.8635196583813146	-0.8047537406378693
79.51023070064203	-0.009675591875622636	0.6082351250545716
46.78901149642749	1.2146077552140275	-0.3927581987612078
-141.19035462405463	-1.2950692868724885	-0.2564415632237147
-131.77951212095007	1.2250876023947608	-1.665481855796839
-15.85989695825868	0.9283349249848196	-0.7982419618867276
141.96002325488433	-1.4617702502101675	2.306931174653565
-80.84439930764859	0.20702078768536344	-0.6550219154568017
87.88563075018213	-1.038887301674798	1.1641366878299093
43.901811045210835	0.21262906787004454	0.3135212753027017
-81.24677430044026	1.7074534906363454	-1.7254183783948784
-41.05139364019151	-0.6677202863593994	0.3269625954044574
-14.701427358151955	0.2895978943422921	-0.35112152776041206
13.770435536916345	1.084772659529827	0.015616021019936177
-102.67359585782843	-0.6233937538478519	-0.8569788568616653
37.82497228547891	0.37495067780665364	0.012118249331302683
-13.987391277099192	-0.21687421093048462	-0.7252820469086563
80.26154281339083	0.7722412187240182	0.604416695382517
-11.418272798403216	0.0780278307516144	-0.5865127186689629
164.79055804302732	0.1551928082394252	1.5452310148366581
87.57287520588275	-0.16077399388268238	1.3152392084846172
115.70088679159282	-0.28114967869242624	1.1793352739161904
-47.78898942128168	-1.1850391115229955	-0.2674075652554805
-86.57182292843663	0.5921662026633128	-1.236162999034147
-133.95452485215932	-0.7519865216334513	-1.0104613697482987
43.167064615813956	0.27618825489116433	-0.05000140154156999
-37.880830205678194	-0.2960724854395034	-0.14987096250964665
90.81570235495352	-0.858722511174873	1.217499574816976
-71.7977901023728	-2.239167810015219	-0.09821998884677141
-202.98286548567972	-0.34059605105182755	-1.6355158591350651
100.12458514939571	0.8300547743276865	0.7540669030940907
-60.62311626625363	-1.4059629162678993	-0.5900576458695397
-19.516659312512274	0.17225113047389173	-0.1773850628395092
-65.83038205332777	-0.5515766875958918	-0.5391194348611356
-221.87646719914508	-0.46886418796679563	-2.201441285500558
22.050295041761892	-0.9851461028317132	0.5707060805830426
-30.77564021404415	-1.6277327914426423	0.3003188102357772
77.7510085376883	-0.34615302642322937	1.07253156649413
-173.14673982618172	0.017708958891919837	-1.0553754239805497
38.60466297466918	0.34324464468913396	0.45515992977677405
-75.22876651687241	-0.4098545384398195	-0.4533374321385169
87.0220637249323	0.7202682541130667	0.6847658432736822
-100.78154427118865	0.386977231214738	-1.1860983207677498
-33.917766748096426	-1.0910329773767136	-0.12685587296261336
0.5638005132200163	0.31404801087161094	0.04247226631709931
262.4361792369962	1.4882521937955997	1.8958891760305832
43.138323649892385	-0.19348077627932375	0.43736704282520944
-15.406619025699108	-1.625215438431649	0.3310910483206036
86.61932573153099	0.4125984150754998	0.5263920801511129
-158.91978287151153	-1.8441371579761798	-0.656455557625054
49.70445066363453	0.12691209270361992	0.40198936344470165
58.864651080234026	-0.8111845671290396	0.6833175272736207
47.74626196378214	-1.5858525751800243	1.0313191043566259
-21.5177652339181	-1.0458093105392547	0.1311151256841886
-109.67619173145013	-0.8707971491818818	-0.5788496647644155
119.39535655299503	-0.4761653777735836	1.7966411335130728
147.60131864917224	-0.12443437140883637	1.0531720698562863
-181.18465151967632	0.04952955186798744	-1.653180501394323
-25.893184899457594	0.18811352001824805	-0.2523779686841728
-90.94632160083637	-0.003298260997294235	-0.9455435174162796
57.69311829790982	1.629475222809067	-0.09904470169040014
-142.69517282071297	0.5747270063331766	-1.2267565028475238
-73.91416705298317	-0.7144800284496209	-0.22412529869155962
5.916570290540452	0.5495560914254369	-0.44304830151488944
51.24794965977975	0.44386323274542566	0.33367432737426683
-133.65012096209236	-0.3153292554229236	-1.3749207173491598
-74.70703730466866	-1.3826622502167707	0.032714204793316555
-18.960126227441307	-0.5090354369005586	0.015466265075127671
22.18857791998366	0.7228523799373101	-0.16194162360791914
-177.3031071025315	-0.09103266785780534	-1.8289766352959453
-183.18934571394584	-1.4810217549876175	-0.7408619341196673
-159.21639485442438	-0.15927084073534606	-1.3771734676301015
-38.779981965156885	0.19566995216074243	-0.9608378030195232
30.454855377504384	-0.03192091438793935	0.22396575792139586
133.3565077837139	-0.6272990613145605	1.533995675203417
-123.96620427938825	-0.5998255961124657	-0.6495984028843772
-89.6613562445604	-0.6963266538610828	-0.29039710080386677
-69.86480936710518	-0.8289810855999554	-0.20273457962294872
-72.27968643070137	-1.6929114483856118	0.04236113987702397
-149.10299026930747	-1.4723337224737496	-0.7304906572417791
76.29634882093832	2.5423346010995136	-0.37914342012798546
-167.25576839671456	-0.07418319534933172	-1.0853574422315326
46.60753155883648	0.05378070566363464	0.4083303155948101
7.994714963033008	2.0919880074530224	-0.6781550059028923
-51.619960002763165	0.6315040576038558	-0.8047713444903538
47.207341516670894	-0.22122228006469577	0.5396524823022846
3.8298842077256054	0.5029620376668158	-0.06128544249660997
-111.49703658118439	-2.36417381714118	0.02033418170524325
161.2983932711039	2.073808892350749	0.41444588484693023
77.3151380837705	0.6460273398094434	-0.4569581988157402
223.0085521771898	0.6859157460539956	1.8527069689469096
-49.58892672092795	-0.20235995532477027	-0.6430290604299908
37.75779265903964	0.9666753728401993	0.24017964872746386
13.302414319085273	-0.8711139205277452	0.2041112025021605
-159.71764183411977	-1.252593341503319	-0.5863200252111324
54.513900581058635	-0.04588794551128885	0.2846845009858575
-93.51354832248741	-0.6422991926006294	-0.752635848273691
115.39528126711659	-0.01690035706762139	0.6617447884813524
135.5800226607788	1.7573373022831522	0.6935953089970144
-13.718303172747703	0.7439397997143132	0.22333403022386597
-258.315894845103	0.9204548821152819	-2.7137091068274923
6.43094355999367	0.6826651457213841	-0.3554729204086536
229.01307353038317	1.5528534104470841	1.137878717212756
-69.06580959489256	1.2764884398999468	-1.4393085751416905
24.955600228273582	1.2170906217954056	-0.07230762744496148
133.3003827442817	2.2971430150011254	-0.10749387740877349
34.57947605912263	-1.5336622789123597	0.9742526163955244
-47.109033712775656	-0.04603974955982894	-0.21998315952224867
-188.3646456382224	-0.8565493082342095	-1.5415873996717875
64.75831794826763	0.43480795773115793	0.5400944605248059
167.15445410122746	1.1348981993525427	1.1029474030487232
-54.58177721018348	0.12476384354365587	-0.6282752335686789
129.68600223512306	-0.2749791181730225	1.5549791633025332
20.8899223795569	1.3243587499958391	-0.17220079269688263
77.49343874004195	1.0400862450537032	0.16464380952639762
162.2980750318071	1.137844365051557	1.2755492794105288
-222.95883926044306	-1.7338609803145302	-1.6406012051299412
-63.23634687257964	-1.4824759607426239	0.04019051577029376
68.67380782872505	-1.0452533661469547	1.2111452896827009
-77.394172665014	-0.47248884219904835	-0.6922568981588467
114.60399737583467	-1.8184107066142372	1.7716566677923826
-89.41043902718613	0.036212029088565564	-0.716643413889474
38.6412849752468	-0.3794706957362637	0.5953972404906216
19.53684344203993	-2.510028712756605	1.0228426286421939
-86.61561641947871	-0.21685438774474652	-0.9003168382838799
-70.68331138837813	-0.36629325415453307	-0.46542323347988285
-9.083250777742382	-0.07135174845166047	0.138888104640411
-75.26696840905214	0.3738695550726692	-0.7806592233365078
82.02949639166448	-0.7111772333750389	1.1038419258598369
56.506415793613066	-1.0483739583499516	1.5535750799383246
4.843760385318289	0.22019599141286772	0.021193678207925785
-126.73027601575869	-1.0509568260635531	-1.0039232878756208
-16.223786968245065	1.9348500412418457	-0.7318091290070167
30.392755371443137	-1.4868230555043551	1.2887068569720181
96.91548922280488	-0.9128222254441586	1.117016288095853
199.95702917410756	1.9991233430738595	1.0177111108311228
97.40469428559172	0.27659037010975807	0.6403551673609024
123.93886505378545	0.10752515352673932	0.4110045260732903
39.2459614771805	-0.25987590261976	0.8250431562570197
-91.49248253427416	-0.9147019645878114	-0.5839482918365568
-145.19397698913403	-0.26773353689396645	-1.1280113314700069
-73.00284561376162	-0.6183389192098705	0.401827164654242
155.0177553528287	1.3424437378490297	1.3656324270160167
94.8411706706171	0.7550222873609325	0.5483199508083028
66.71634963335039	0.12854719101199014	0.7161492948058612
-35.98084840805336	-0.514167688314756	-0.12543861142134208
115.1443132720089	1.2058185564171595	0.4189720107584767
-84.22989453273637	-1.6301983469660446	0.4627822555257742
-119.95182149170824	-1.6952812487625322	-0.37566904263143996
-58.30592126910821	-0.5225785415319466	-0.30713172015868406
65.09730687635232	-0.5505031629499061	0.9418570285502791
-2.5162581177521073	0.810379229817378	-0.31390701845629126
118.31953317557694	0.754421134807812	0.644428219062251
19.992011403305284	-1.5182067051894348	1.1197077252488694
-155.10754521519877	-1.0085912499953364	-1.3533272456990895
-212.25453250206706	-1.1959250515110376	-1.5505919163663264
-133.10400527426896	-1.0768824219672088	-0.9817907871136669
-9.125759099360337	-1.2952378585916415	0.22331305993433367
-141.4354089735652	-0.45432176809128383	-1.1172450452425424
-28.203874804250145	-0.19690905464014533	0.011781130632554688
-40.72306579507845	1.4709450361531506	-1.2994559328286353
37.955827444669346	1.3151376657209723	-0.3234574724834238
-77.13549200339907	-0.6821460372801266	-0.6116260052577085
64.62410119394289	0.32875307613827526	0.9405872633227585
-54.38079434828373	0.30775346289710137	-0.5451762943518464
-45.88809201817805	-0.12824197402770202	-0.27177156649069667
-53.36783157273888	1.002416899970463	-0.9046353650066076
-111.30207159478292	1.0755714728784032	-1.6946045564151608
-29.48190903858356	-0.09296732478367702	-0.14647888730936628
-39.32682042941102	-1.173279004800485	-0.2774077408280756
76.89735794890163	-0.5253153980707976	1.2082392483426598
-250.9451214571545	-0.17522189918738035	-2.5754176435500757
-328.18063990201887	-1.2570964242400484	-2.318624987841042
-70.00840850103732	0.7100703722926425	-1.0151324138350826
28.855012543053046	-1.2866652600480737	0.7168078841799099
-182.94185933558336	0.49861600527929945	-2.169175376127191
52.31737504485008	0.2280533251240672	0.20147994670443287
19.852889920651183	-0.4026987541761558	0.5920458955249571
201.76390929326095	0.1997187681471834	1.6865343026615214
-145.09607839953185	-0.24390486599751213	-1.2052580339137684
-94.00158968871936	-0.06036249439233865	-0.7110405967911112
-15.65638888779199	-0.38487980918127546	0.094351589317074
-6.808811707567642	-0.7108030130894687	-0.06807567773957976
59.15422146215305	0.7606167184969859	0.31710772965662554
71.21191381021521	-0.4188673441004273	0.8521258068279954
-0.6729303685669636	-0.5840935467949193	0.3351056201959989
33.44922406965461	-0.1626137919796959	0.2677460632728882
-65.6971673476161	-0.0365972929162469	-0.08422329652739403
-303.3284762048439	-1.4944551392061365	-2.2047285417528615
17.621323706918886	0.8779292079851906	-0.40195094314342367
-99.35183983704738	-0.4588719083517364	-0.44389085785532056
33.47996856656713	1.7952604755289143	-0.6953235279268544
-178.25715629013803	-0.7515771198795205	-1.4603589039729057
14.342658722559442	0.2583341641002127	0.013416790586859783
-55.571712416336226	-1.0193690302536749	0.04660886790200407
-232.77497185862163	-1.0569438797134993	-1.6896722505803405
46.83704790092112	-0.019095820381568162	0.2914540142575452
224.16203519729234	1.0147376948297768	1.4403036410176226
-46.37659472981872	-0.3886429734726365	-0.6467920155914019
88.4871144650612	0.8810371425282456	0.7152084847550455
-26.569394208465972	0.6335131637215642	-0.3126899042060573
-137.61607719079788	-0.7399250876605654	-0.9588274031136319
32.20738342614614	2.379145835139889	-1.1824381930358248
4.460421243670218	0.507026533491771	0.018651584411449842
131.72466292523248	-0.32242009525568455	1.3721137007738005
-48.13452553470035	0.141413269314851	-0.9910776510290491
164.42299576223243	1.3815757607480823	1.2891612974782658
10.232716535710278	0.9138846582835071	-0.2578948596093573
79.60735429831618	0.32171788931335205	0.3877495751986834
-59.515352564426244	-1.1933667586140329	0.2192575088437886
57.954901038224506	2.0638716022057317	0.11789538449832675
-4.486946405501044	-0.8780253416263781	0.14875157195883115
53.1244382844685	2.611800024300167	-0.8170961157753488
-57.68678273014078	-0.06737499858532929	-0.28341000915465736
-134.9490824209013	-2.3731226915779264	-0.35240955533467155
129.21058708335474	0.6915387510701866	0.6947491436560059
140.15717242697423	0.6021634895760638	0.8732730483007036
-59.25921244646362	0.657200618549818	-0.7660921279151846
52.260700921696184	1.6126602645473804	-0.20492436294384964
-87.81297849197011	-0.6522935999350191	-0.5211893123011109
-193.6864193006124	-1.5455054937288242	-1.2340234752017176
-94.6262170657327	0.9341797484997248	-1.3915052694042196
67.19095785293865	-1.1293611736724576	1.072630088776037
130.85008138026598	0.9853175089398669	0.766919669661199
28.32244757124406	-0.7158649273235085	0.8833968424560664
-69.7238040908452	-1.0595255741309864	-0.32196267488288305
-7.109366142800731	-1.1165029758751894	0.12985754937519514
14.816936521826648	1.2315006778891622	-0.02341413227844507
52.79153913574612	0.12482685384354879	0.3911684305251009
-33.36213242942509	-0.857702623046894	0.13545466318998053
89.26464237500564	1.4348359003586535	0.4867582585239882
198.30322579875417	0.7087510267687709	1.8131198476781023
-129.33440777171626	-0.06661345003453842	-1.7126018262129308
-158.72156405560042	0.03976673458649517	-1.5669947108616025
90.58240437768131	0.10153702593601296	1.0656792350405626
-15.0707604149429	0.6633955902708155	-0.5136868247684109
93.7890804283472	0.41227227166106994	0.537396746876818
94.83685829759378	0.9776216661383461	0.2473392417779734
23.472409207870932	0.613776396088938	-0.15608996887972884
71.8580944790626	0.9947727496640698	-0.11534749891690074
304.2521783105178	2.0577508312424393	1.8244630219105693
-21.690515871195466	-1.860821173997107	0.600273654786764
-16.84421513660523	0.6820137166596948	-0.11388272402457544
201.74051548397432	-0.5867362392993883	2.016956339320282
-77.10129065713038	-0.7599342678179074	-0.47232323974695456
30.18509998382392	-0.2384586975781296	0.713892607771731
-4.804978119467882	0.7123883028039977	-0.40333490198134075
2.049052732656264	-1.2473168856005192	0.4555480113563195
32.33862444670649	-0.7487707680351805	1.1330285491154897
-181.23810987275573	-0.9916674522198988	-1.2624299409760542
-77.46625071903611	-1.0589312616430604	-0.32652844239784573
-29.35495449547652	0.32579961364062554	0.12476952104321241
-21.226220531705717	-0.45409607624847714	-0.29328178637147123
-8.574384998956633	-0.2670453670259213	0.174106224720301
-227.60147541288043	-0.289005210954233	-1.9986394755833727
24.357536847127363	0.8729629568951746	-0.10054993106396554
-25.1383655553551	-1.300257725843128	0.455943846792022
17.183035694795272	-0.7035764025337052	0.34911331534959256
94.26442763457294	0.44860350069391147	0.9551592385560186
66.35018952565879	-0.48024903499492544	0.9361075501096976
-114.39481617602368	-1.2271872715476377	-0.528762500903659
9.317690516782495	0.7411425515248758	-0.36688189411625455
39.62757926955592	0.8046057241154726	0.25483234534293836
-42.9413296192255	-0.664066720056089	-0.11628745356202948
86.99692047511635	0.930673965622813	0.24169829638477952
51.751136210292145	1.6537594061280714	-0.030093274502852433
39.51338853962255	0.03956320560737642	0.3123318138658841
167.57410921840778	0.7911326051682042	1.6346222320594401
86.14823484357031	-1.604738529860987	1.4587147496759936
51.534633675241366	-0.3596648209981222	0.9256683237068096
20.0635021612563	0.14745625506356075	-0.02654878784157125
-16.406011617962047	0.026246617861587385	-0.11433515987237679
225.64629110255223	1.5968243159791622	1.294287264248478
-129.75891987457422	-0.6187988940223955	-1.0136746287057083
-70.16851225122119	-1.8866000447690825	-0.06527657869104743
-44.54378704954263	0.3927389098902804	-0.381076262596447
-198.10864382576065	-1.0485529650670926	-1.4200179371789752
-53.370471384925224	0.4478857825033728	-0.6975439787505976
-80.87308915268605	0.5381712070431437	-0.6989403821419865
33.781043903363795	1.0333487288376082	-0.3924434740139033
-51.775092867672015	0.6097062956904806	-0.7310803003437983
-118.61267305881046	-1.4716508018903376	-0.7614647135822541
147.9352380499738	0.982326983800298	1.0374447967309102
-10.108096113535524	-1.1058843548848714	0.13100718916581175
-84.00751383947096	1.127154514471546	-1.3248273699597244
150.50312217737053	0.3658487879168582	1.2978252669735855
-295.2743027596824	-1.1586076563739296	-2.5392280052152234
16.79367583600778	0.7330581030585158	-0.3812020258567777
117.46508697444202	0.5581198407248994	1.3076290502872778
21.812802993271852	-0.9145870051855948	0.7737373062750847
-37.86325936670407	-1.454150994407183	0.24241492942570664
45.394550207003164	-1.2973995982630415	1.1596117014646423
-86.06763097517542	-1.6138978475579515	-0.2127402802139687
64.27758562097299	0.4099823559489672	0.4006403668095266
60.444644938675864	0.04915029228377404	0.40959411944696916
104.71667622528005	0.8634021066770174	0.5490431503552432
-67.57451800539846	-2.1591538988780306	0.3447727891209374
-164.39348553238108	-0.5215796779933731	-1.184686590411552
189.60853234812413	0.5037794661678846	1.9103425015880429
76.81793871116069	-0.3001246872782912	0.7606703177871765
24.954204643809685	0.20753476704392146	0.04923528503703744
55.82170736598342	0.6154557148350052	0.6575708450917686
-44.52681829819085	0.4759555705169258	-0.9010194548797662
278.9262118105338	0.748761552370252	2.6572730491141754
72.5625351967844	-0.09255379248682913	0.5986972641815205
-38.37328025536367	1.3225959261494251	-1.469544042978767
45.17143600959426	1.7537639126240845	-0.45488529439700137
-183.32891703644344	0.0386305518401881	-1.6567151023219537
-114.01299000915158	-0.417477349885034	-1.0974966547702447
22.830934231356927	-1.0471091787279603	0.5696887076263318
-145.2759019965123	0.6799440061159555	-2.1630976483961257
80.40216247825514	0.6543181664942375	0.7176416018341812
-96.61005211824686	-1.2017232382256768	-0.4692559027587101
280.6520922575344	0.9787379841057392	2.240893199201458
240.4055428250424	0.8034266125482274	1.9471383529758046
-89.88828212078757	-1.4815069213242185	0.04600043715044299
-111.69321001818929	-1.9863570100866716	-0.08981155144576522
-240.32959338662192	-1.2139746447262056	-1.7235435580793734
-18.134931128677458	-1.6013979165519279	0.6434103277957293
123.08050817814535	0.14054924808668126	0.8455461447568036
53.551690592537284	0.3683566605277631	0.45105223200883987
73.39202751981205	0.947251967773748	-0.1550100930908342
14.349035855782912	0.7670062686976944	-0.1695310805926113
-38.35058453482311	0.15004402280788137	-0.22545022419143804
228.21048983488552	0.5724648423426227	1.8298932276447775
-226.21046050624076	1.0781973037142378	-2.5591846663440965
-23.924939380176752	0.4933527843164742	-0.7369694744382254
43.63014538854493	-0.4645186168020792	0.8151687110864712
290.21328432875964	2.2702765301645127	1.6279611989531337
20.48437411018341	-0.8023254922670641	0.786809262794822
34.99085697968704	1.1173053155366646	-0.5189002044248521
-35.09654335263326	0.04299802473816284	-0.15379147026129253
32.26984263689399	0.9527902094453141	-0.19832014187775304
-121.22528443107659	-1.1270324248380448	-0.5993215731833502
-90.38215121849115	-1.4363331230838927	-0.490520533288454
-35.26648596850044	-0.9004789738905724	-0.016958511852971845
-71.86873733727678	-0.7292082833822846	-0.25427161678064336
-10.646486199876536	-1.6724445875708807	0.6220751965181025
-93.44149701055736	0.28267844916477	-1.0925408143911377
-41.97211093593107	-0.08500210570519642	-0.7237022635804122
-119.47516991924269	0.221090902956591	-0.8268135316929666
-143.33319161805454	-3.2672440821094995	0.5969295927945735
-52.91375031520591	0.028408444639589216	-0.39806148096566424
-25.26281696966193	0.3236357912876557	-0.35068936765238834
-43.218669882254055	-1.1124067021024193	0.09088565478824877
-40.416505313310964	-0.33196360087989507	-0.12743844165889487
-123.58628185947461	-0.4565566174953514	-1.112608456120249
-77.1951140414343	-1.9057704901301606	0.3552731628019025
46.691066427511075	-0.5843752753113219	0.36559146022463607
25.33207413608075	0.8032750237333707	-0.34216382997053885
16.06772351405545	1.1981870938133656	-0.3366500813171736
-1.562463509400537	-2.3688034526331565	1.3221941582008025
101.93437041834069	1.4558079518368434	0.05549222544380277
72.09115614340585	0.2989323795421111	0.608672699339987
160.93081360181037	0.2948924764588717	1.246460240553862
59.58155540295171	0.19782816784986781	0.09775080242218528
48.640477989111325	0.49097057735383537	0.32633721670592586
47.99726800630956	0.27711510063404093	0.35186973744026706
-33.16514485311648	0.2642716162666108	-0.5631567845037393
-25.23476067632206	1.577088212470096	-0.8128021008388903
158.45570889756468	0.4529985564938947	1.2649879367675325
-43.61585026537148	0.1735391284719377	-0.6066111130245121
-175.87824927765237	0.2787633549302485	-2.054699769825539
-42.662080292362994	0.6791490590281228	-0.7940768878463121
98.6885666567268	1.2579156000118086	0.3912162245480227
-18.25509698267039	-0.7180095787936094	-0.07942714987396249
251.79548386276372	1.3567872450534693	2.014014092532142
-102.83348568837788	-1.0320790120116095	-0.364435080540589
137.9732255815144	1.031474662571415	0.770652234374176
83.8545627868244	1.3442721045551864	-0.28821951369934823
-68.054602061097	1.773555669379903	-1.408571257807987
-93.58141822523292	-1.6018409520745176	-0.0379070611841362
24.684345995030093	0.4539424446236864	-0.08671151546000969
108.85798038634985	1.404545514939712	0.14644077047824985
-162.7319877198505	-0.8431108122236656	-0.9901415918093723
-83.75465012271218	-0.301514258980275	-0.5953611189917077
83.06595998610622	0.06478573929391421	0.9448600019930663
7.137182790450326	-0.8958157604108271	0.5483281304979799
169.85811373269803	1.4170792739833395	0.4437287288585631
-67.39548420986637	1.0590272544419663	-1.0225643912606857
-92.1107487985123	-0.048344623779819615	-0.6081012569516899
47.27804351697051	0.36987986790356947	0.2429883175916833
8.933030659470539	-0.15125388726137284	0.4590940097329176
93.6508625440575	1.0482380127863624	0.3379995489225473
44.273998877762345	-1.5609589209136592	1.199760706868262
-3.7980429747090554	0.3934444305011197	0.2865182704874905
-14.951969866334315	0.6472918956673832	-0.5778470766663474
-50.79656916605326	0.08364600538993537	-0.5761220605158585
1.8742047535324637	0.42169800992075496	-0.42104570848223155
6.792860124012659	0.33053274323491577	-0.14527445720476923
172.59119031247505	1.5549330887309658	0.720451526432225
102.67911941247749	0.5460474840091574	0.9603745972040307
-40.43184859383621	-0.26583511881886746	-0.530852966712935
149.77648511333183	-0.5103403717607929	1.4039888379829015
-16.17386907059902	-1.3470569662523	0.2309796295926504
32.226812394671626	0.3368331151262263	0.19420386646831983
160.1879120484278	-0.6840108977372166	1.6595507961898721
-7.347997317190472	-0.968082117664578	0.47706809235686526
143.59384560922135	0.7257158308287311	0.9104885019309807
-47.85069144342242	0.3958771840431709	-0.38087282953792445
-50.21354891357687	-0.7931587458675252	-0.26716118180480086
-144.0353534568462	0.25264115311388485	-1.5413988019470113
-204.92037145240144	-0.48813094895387366	-1.5783791413851962
29.212187264952238	0.36754489602226903	0.1903115575939397
104.26982928491549	-0.05913292369440923	1.190510587330964
-146.17869431458442	-3.0064987150073263	-0.04716586765324164
-23.44911751114929	-1.6178817849932516	0.5364731949038539
-76.88161475108862	0.22723824372993015	-1.2056691772230628
-37.93407994966735	1.1780106586450303	-0.9500072308890706
89.98596797094638	0.46298894161710724	0.8305129759240978
6.8444690356727325	0.2976615599257704	-0.24479349371894563
153.90081377648966	0.07649769385680039	1.6224048350767368
-15.072420049397387	-0.3108861716984717	0.09740016626878341
197.20967283010935	2.171164949318166	0.6620742889997063
-146.3844551340522	0.15440531463366838	-1.6152344628885669
8.264793945192011	-0.028182228338654868	0.42833187053041766
84.9913295690452	-0.257791117140834	0.845951882349396
-40.79652217416698	-0.34228455976058164	-0.4042944206294937
